"","TimeStampEpoch","Symbol","OrderPrice"
"4320",1673015345495480576,"NQGAH",75.78
"4321",1673015345495538176,"D30SM",102.49
"4322",1673015345497726720,"DG1L5",10.15
"4323",1673015345500159744,"QGY3D",52.17
"4324",1673015345500954112,"J2ZVG",117.68
"4325",1673015345501462528,"J2ZVG",117.72
"4326",1673015345501477888,"JU3VN",27.48
"4327",1673015345502347520,"QGY3D",36.52
"4328",1673015345531092480,"N06BZ",108.1
"4329",1673015345531146752,"N06BZ",108.41
"4330",1673015345536374016,"XKOBH",99.94
"4331",1673015345536419328,"XKOBH",100.25
"4332",1673015345548500736,"DG1L5",10.15
"4333",1673015345551909120,"J2ZVG",117.68
"4334",1673015345567213056,"OA14Y",61.88
"4335",1673015345585538048,"OOOTO",69.73
"4336",1673015345640906752,"OOOTO",71.54
"4337",1673015345646208256,"KIVN0",105.53
"4338",1673015345646241536,"1NTNT",14.45
"4339",1673015345646252544,"1NTNT",14.45
"4340",1673015345646264320,"1NTNT",14.45
"4341",1673015345661716992,"OA14Y",61.9
"4342",1673015345661762048,"OOOTO",69.76
"4343",1673015345693691136,"OOOTO",71.51
"4344",1673015345697768960,"OOOTO",71.54
"4345",1673015345713981952,"1NTNT",14.46
"4346",1673015345713992192,"1NTNT",14.46
"4347",1673015345714053120,"1NTNT",14.46
"4348",1673015345721236736,"KIVN0",105.61
"4349",1673015345741557248,"E4EMY",10.17
"4350",1673015345751293952,"KIVN0",105.57
"4351",1673015345760305152,"X0W9B",115.15
"4352",1673015345760444416,"P29R0",29.92
"4353",1673015345760571392,"N06BZ",108.08
"4354",1673015345760921088,"D30SM",100.39
"4355",1673015345760945920,"JU3VN",117.22
"4356",1673015345761320448,"NQGAH",74.12
"4357",1673015345761473280,"3PM7N",61.28
"4358",1673015345761873664,"XKOBH",99.94
"4359",1673015345780606720,"X0W9B",115.12
"4360",1673015345801444864,"KIVN0",105.61
"4361",1673015345801912320,"E4EMY",10.17
"4362",1673015345821169920,"9S971",124.11
"4363",1673015345840452608,"X0W9B",115.15
"4364",1673015345961681920,"9S971",124.15
"4365",1673015346021917696,"9S971",124.11
"4366",1673015346063124480,"HVR6B",35.81
"4367",1673015346063185920,"Z5HII",243.58
"4368",1673015346063202560,"Z5HII",48.72
"4369",1673015346067052032,"OOOTO",71.51
"4370",1673015346125739008,"Z5HII",243.62
"4371",1673015346125753344,"Z5HII",48.73
"4372",1673015346242312960,"D30SM",102.46
"4373",1673015346283319808,"HVR6B",35.82
"4374",1673015346308602368,"OOOTO",69.73
"4375",1673015346308631552,"OA14Y",61.88
"4376",1673015346328867584,"JU3VN",89.87
"4377",1673015346328875264,"QGY3D",52.18
"4378",1673015346381507840,"OA14Y",63.51
"4379",1673015346452883968,"P29R0",29.91
"4380",1673015346453265920,"JU3VN",27.35
"4381",1673015346453317120,"QGY3D",36.52
"4382",1673015346453887488,"P29R0",74.98
"4383",1673015346454968320,"3PM7N",61.57
"4384",1673015346455048192,"N06BZ",108.4
"4385",1673015346455139584,"3PM7N",61.58
"4386",1673015346455163136,"P29R0",74.98
"4387",1673015346455194112,"N06BZ",108.41
"4388",1673015346483386368,"N06BZ",108.1
"4389",1673015346483400960,"3PM7N",61.29
"4390",1673015346523293184,"JU3VN",117.22
"4391",1673015346524483072,"QGY3D",52.18
"4392",1673015346524492288,"JU3VN",89.87
"4393",1673015346608275456,"QGY3D",52.17
"4394",1673015346608288000,"P29R0",29.99
"4395",1673015346608313600,"JU3VN",117.2
"4396",1673015346608443904,"N06BZ",108.08
"4397",1673015346608457984,"3PM7N",61.28
"4398",1673015346683210496,"X0W9B",115.12
"4399",1673015346684194816,"0M3Q9",11.62
"4400",1673015346692813312,"OA14Y",63.54
"4401",1673015346708978688,"3PM7N",61.29
"4402",1673015346709039616,"N06BZ",108.1
"4403",1673015346709246720,"JU3VN",117.22
"4404",1673015346743364608,"X0W9B",115.15
"4405",1673015346744560640,"OA14Y",63.51
"4406",1673015346763284736,"NQGAH",75.76
"4407",1673015346777302784,"XKOBH",99.95
"4408",1673015346777493760,"JU3VN",89.87
"4409",1673015346777810944,"XKOBH",100.27
"4410",1673015346777879040,"N06BZ",108.42
"4411",1673015346786170368,"KIVN0",105.65
"4412",1673015346786222080,"KIVN0",105.61
"4413",1673015346803827712,"Z5HII",48.72
"4414",1673015346804483072,"Z5HII",243.58
"4415",1673015346804687616,"3GJEG",15.06
"4416",1673015346827640320,"3PM7N",61.28
"4417",1673015346827705344,"XKOBH",99.94
"4418",1673015346828078592,"XKOBH",100.25
"4419",1673015346828095488,"N06BZ",108.41
"4420",1673015346843951360,"QGY3D",52.37
"4421",1673015346904443136,"D30SM",102.44
"4422",1673015346905542400,"3PM7N",61.57
"4423",1673015346909042176,"OOOTO",69.76
"4424",1673015346909051392,"OA14Y",61.9
"4425",1673015347043327488,"DG1L5",10.18
"4426",1673015347043338496,"OA14Y",63.54
"4427",1673015347043612160,"P29R0",29.92
"4428",1673015347047194112,"QGY3D",52.37
"4429",1673015347048708864,"P29R0",74.78
"4430",1673015347050211840,"1H2XW",133.58
"4431",1673015347055880960,"QGY3D",52.17
"4432",1673015347055884544,"JU3VN",89.87
"4433",1673015347141017600,"QGY3D",52.37
"4434",1673015347205138944,"QGY3D",52.37
"4435",1673015347205297152,"D30SM",102.46
"4436",1673015347348338944,"D30SM",100.41
"4437",1673015347399058432,"KIVN0",105.57
"4438",1673015347422300416,"J7U99",1.57
"4439",1673015347422328064,"J7U99",1.57
"4440",1673015347422332160,"5O7XM",1.53
"4441",1673015347422337536,"J7U99",1.48
"4442",1673015347422353920,"5O7XM",1.53
"4443",1673015347422369024,"J7U99",1.49
"4444",1673015347422419456,"5O7XM",1.45
"4445",1673015347422429440,"5O7XM",1.45
"4446",1673015347489525760,"DG1L5",9.86
"4447",1673015347583823360,"P29R0",29.91
"4448",1673015347583833344,"JU3VN",117.2
"4449",1673015347583842560,"QGY3D",52.37
"4450",1673015347584206848,"Z5HII",48.73
"4451",1673015347584285440,"Z5HII",243.62
"4452",1673015347584364544,"KIVN0",105.61
"4453",1673015347605317632,"J7U99",1.49
"4454",1673015347605337088,"5O7XM",1.45
"4455",1673015347605344768,"J7U99",1.56
"4456",1673015347605357568,"5O7XM",1.53
"4457",1673015347605801216,"5O7XM",1.46
"4458",1673015347605814016,"5O7XM",1.52
"4459",1673015347605957120,"J7U99",1.49
"4460",1673015347605982976,"J7U99",1.56
"4461",1673015347607205120,"1NTNT",14.45
"4462",1673015347682549248,"DG1L5",10.15
"4463",1673015347690820864,"JU3VN",117.22
"4464",1673015347697947136,"JU3VN",117.2
"4465",1.673015347698e+18,"JU3VN",27.35
"4466",1673015347698037248,"QGY3D",36.52
"4467",1673015347698097664,"N06BZ",108.08
"4468",1673015347698150656,"QGY3D",36.66
"4469",1673015347698973184,"N06BZ",108.4
"4470",1673015347700751616,"D30SM",102.44
"4471",1673015347700814848,"Z5HII",48.72
"4472",1673015347700828160,"Z5HII",243.58
"4473",1673015347704512512,"D30SM",102.46
"4474",1673015347706864384,"1NTNT",14.46
"4475",1673015347859455488,"Z5HII",243.62
"4476",1673015347859461632,"OA14Y",63.51
"4477",1673015347859614720,"Z5HII",48.73
"4478",1673015347875621888,"D30SM",102.44
"4479",1673015347879724800,"D30SM",102.46
"4480",1673015347983846656,"OOOTO",71.49
"4481",1673015348011609856,"RKG2T",13.8
"4482",1673015348015298816,"RKG2T",13.98
"4483",1673015348027456256,"1H2XW",133.54
"4484",1673015348107647488,"RKG2T",13.89
"4485",1673015348108040192,"Z5HII",48.72
"4486",1673015348108820992,"Z5HII",243.58
"4487",1673015348125595648,"JU3VN",117.22
"4488",1673015348126461440,"N06BZ",108.1
"4489",1673015348126569216,"N06BZ",108.41
"4490",1673015348127411712,"JU3VN",89.87
"4491",1673015348127457280,"3PM7N",61.58
"4492",1673015348127950080,"RKG2T",14.07
"4493",1673015348133869056,"QGY3D",36.66
"4494",1673015348135472640,"3PM7N",61.29
"4495",1673015348135559680,"XKOBH",99.95
"4496",1673015348167842816,"1H2XW",133.58
"4497",1673015348558124800,"Z5HII",48.73
"4498",1673015348558150656,"XKOBH",99.94
"4499",1673015348558171136,"Z5HII",243.62
"4500",1673015348558228480,"3PM7N",61.57
"4501",1673015348558236160,"Z5HII",49.38
"4502",1673015348558287360,"Z5HII",48.72
"4503",1673015348558292736,"J2ZVG",117.72
"4504",1673015348558311936,"Z5HII",246.75
"4505",1673015348558325760,"RKG2T",14.01
"4506",1673015348558375424,"Z5HII",243.58
"4507",1673015348559807744,"D30SM",102.44
"4508",1673015348559828480,"D30SM",100.44
"4509",1673015348622450688,"OOOTO",69.78
"4510",1673015348622494720,"XKOBH",99.95
"4511",1673015348622615040,"OA14Y",61.93
"4512",1673015348623656448,"5O7XM",1.45
"4513",1673015348623676928,"5O7XM",1.53
"4514",1673015348623686656,"J7U99",1.49
"4515",1673015348623695360,"J7U99",1.56
"4516",1673015348623874304,"JU3VN",27.48
"4517",1673015348623885312,"RKG2T",13.99
"4518",1673015348623895552,"DG1L5",9.87
"4519",1673015348623933952,"NQGAH",74.15
"4520",1673015348623942656,"5O7XM",1.46
"4521",1673015348623953920,"5O7XM",1.52
"4522",1673015348624043520,"J7U99",1.48
"4523",1673015348624063488,"J7U99",1.57
"4524",1673015348624096256,"P29R0",74.98
"4525",1673015348801510144,"D30SM",102.41
"4526",1673015348802244608,"NQGAH",75.73
"4527",1673015348802442752,"NQGAH",74.17
"4528",1673015348939638016,"3PM7N",61.28
"4529",1673015349002027520,"3PM7N",61.29
"4530",1673015349002082304,"QGY3D",52.18
"4531",1673015349002349568,"N06BZ",108.11
"4532",1673015349002606592,"P29R0",29.99
"4533",1673015349002689280,"P29R0",74.79
"4534",1673015349006723840,"N06BZ",108.1
"4535",1673015349029835264,"JU3VN",90.28
"4536",1673015349067978752,"HVR6B",35.81
"4537",1673015349114683136,"P29R0",29.91
"4538",1673015349131761920,"HVR6B",35.82
"4539",1673015349139906048,"D30SM",102.39
"4540",1673015349349310720,"N06BZ",108.11
"4541",1673015349351552512,"D30SM",102.41
"4542",1673015349376708864,"N06BZ",108.1
"4543",1673015349457321984,"P29R0",29.99
"4544",1673015349472481280,"3PM7N",61.58
"4545",1673015349571868416,"P29R0",29.92
"4546",1673015349572267520,"D30SM",100.46
"4547",1673015349687709184,"D30SM",102.39
"4548",1673015349691791360,"D30SM",102.41
"4549",1673015349936158464,"NQGAH",75.68
"4550",1673015349936162304,"OA14Y",63.49
"4551",1673015349936190720,"OOOTO",71.46
"4552",1673015349936194304,"TBHHD",132.32
"4553",1673015349936203264,"D30SM",102.34
"4554",1673015349936611328,"OOOTO",71.49
"4555",1673015349936617472,"OA14Y",63.51
"4556",1673015349936626944,"D30SM",102.41
"4557",1673015349936630016,"NQGAH",75.73
"4558",1673015349936763904,"TBHHD",132.36
"4559",1673015349937300480,"Z5HII",243.62
"4560",1673015349937357312,"Z5HII",48.73
"4561",1673015349944712960,"Z5HII",243.58
"4562",1673015349944759808,"Z5HII",48.72
"4563",1673015349971591168,"N06BZ",108.11
"4564",1673015349971642880,"JU3VN",27.48
"4565",1673015349972093440,"P29R0",29.99
"4566",1673015350007055872,"WOZ4H",41.98
"4567",1673015350018940416,"WOZ4H",41.96
"4568",1673015350050663680,"XKOBH",100.27
"4569",1673015350050693120,"N06BZ",108.42
"4570",1673015350050708480,"XKOBH",99.97
"4571",1673015350071243520,"WOZ4H",41.98
"4572",1673015350071290368,"XKOBH",99.95
"4573",1673015350079036160,"DG1L5",9.87
"4574",1673015350508681984,"KIVN0",105.57
"4575",1673015350540346880,"XKOBH",99.97
"4576",1673015350540390144,"N06BZ",108.12
"4577",1673015350590625280,"KIVN0",105.61
"4578",1673015350590647296,"KIVN0",107.16
"4579",1673015350735864064,"Z5HII",48.73
"4580",1673015350735946752,"Z5HII",243.62
"4581",1673015350760112896,"D30SM",102.39
"4582",1673015350985604864,"P29R0",29.92
"4583",1673015350986812416,"3PM7N",61.31
"4584",1673015350987814144,"SXUH7",61.54
"4585",1673015350987836928,"R6NO3",54.32
"4586",1673015350987871744,"JU3VN",117.24
"4587",1673015350989457408,"3PM7N",61.29
"4588",1673015350998588416,"QGY3D",36.67
"4589",1673015350999015936,"P29R0",74.99
"4590",1673015351067191040,"KIVN0",107.2
"4591",1673015351081387008,"KIVN0",105.57
"4592",1673015351158707200,"KIVN0",105.61
"4593",1673015351158730240,"KIVN0",107.16
"4594",1673015351198083072,"Z5HII",48.72
"4595",1673015351198410240,"Z5HII",243.58
"4596",1673015351198497792,"9S971",124.07
"4597",1673015351252880640,"KIVN0",107.2
"4598",1673015351458884096,"Z5HII",48.73
"4599",1673015351459292160,"Z5HII",243.62
"4600",1673015351459403264,"9S971",124.11
"4601",1673015351459719168,"3PM7N",61.31
"4602",1673015351630588928,"KIVN0",105.57
"4603",1673015351740344320,"KIVN0",105.61
"4604",1673015351867965696,"JU3VN",89.87
"4605",1673015351867972864,"3PM7N",61.29
"4606",1673015351869669120,"P29R0",29.92
"4607",1673015351869951744,"P29R0",74.98
"4608",1673015351919896064,"P29R0",30
"4609",1673015351920054272,"N06BZ",108.42
"4610",1673015351920338432,"D30SM",102.39
"4611",1673015351920361472,"JU3VN",58.89
"4612",1673015351921176320,"XKOBH",100.27
"4613",1673015351961576448,"JU3VN",27.48
"4614",1673015351987253248,"JU3VN",117.24
"4615",1673015351987341312,"3PM7N",61.31
"4616",1673015351987509504,"P29R0",29.92
"4617",1673015351988057600,"R6NO3",54.29
"4618",1673015351988067840,"SXUH7",61.51
"4619",1673015352037071616,"TBHHD",132.32
"4620",1673015352072373760,"HVR6B",35.81
"4621",1673015352115838720,"3PM7N",61.29
"4622",1673015352158033408,"HVR6B",35.82
"4623",1673015352357122816,"3PM7N",61.31
"4624",1673015352357273856,"3PM7N",61.29
"4625",1673015352357393408,"XKOBH",99.98
"4626",1673015352357673984,"QGY3D",52.19
"4627",1673015352357758976,"JU3VN",89.89
"4628",1673015352359952640,"SXUH7",61.54
"4629",1673015352359967744,"R6NO3",54.32
"4630",1673015352360118016,"MSBQE",45.78
"4631",1673015352360174592,"XKOBH",99.97
"4632",1673015352362022144,"P29R0",29.92
"4633",1673015352367364608,"XKOBH",100.28
"4634",1673015352367382784,"N06BZ",108.44
"4635",1673015352367395840,"3PM7N",61.59
"4636",1673015352367450112,"N06BZ",108.14
"4637",1673015352385869312,"P29R0",30
"4638",1673015352404163840,"N06BZ",108.12
"4639",1673015352411778560,"3PM7N",61.31
"4640",1673015352411831808,"XKOBH",99.98
"4641",1673015352438948352,"P29R0",74.99
"4642",1673015352448586752,"KIVN0",105.69
"4643",1673015352448652800,"KIVN0",105.61
"4644",1673015352457758464,"N06BZ",108.14
"4645",1673015352461601792,"P29R0",29.92
"4646",1673015352499308800,"JU3VN",27.49
"4647",1673015352500642304,"MSBQE",46.37
"4648",1673015352500668160,"SXUH7",62.15
"4649",1673015352500681728,"R6NO3",54.93
"4650",1673015352506843648,"P29R0",30
"4651",1673015352521545984,"P29R0",74.8
"4652",1673015352522274304,"9S971",124.07
"4653",1673015352522943488,"3PM7N",61.58
"4654",1673015352530097920,"N06BZ",108.12
"4655",1673015352530360064,"P29R0",29.92
"4656",1673015352531804416,"3PM7N",61.29
"4657",1673015352531891712,"XKOBH",99.97
"4658",1673015352542400256,"9S971",124.11
"4659",1673015352542762240,"3PM7N",61.59
"4660",1673015352551324416,"JU3VN",90.3
"4661",1673015352551399424,"SXUH7",62.12
"4662",1673015352560759808,"R6NO3",54.9
"4663",1673015352561294848,"MSBQE",46.34
"4664",1673015352561699328,"P29R0",74.99
"4665",1673015352579094784,"KIVN0",107.16
"4666",1673015352581970432,"P29R0",74.8
"4667",1673015352582093312,"N06BZ",108.14
"4668",1673015352582896640,"3PM7N",61.31
"4669",1673015352583345920,"XKOBH",99.98
"4670",1673015352704519168,"NQGAH",75.71
"4671",1673015352705118976,"NQGAH",75.73
"4672",1673015352814985984,"N06BZ",108.12
"4673",1673015352843295232,"P29R0",29.92
"4674",1673015353004499456,"P29R0",30
"4675",1.673015353014e+18,"MSBQE",46.39
"4676",1673015353014017280,"SXUH7",62.17
"4677",1673015353014044416,"R6NO3",54.95
"4678",1673015353014733056,"N06BZ",108.14
"4679",1673015353014932992,"JU3VN",27.49
"4680",1673015353064249856,"MSBQE",46.34
"4681",1673015353064264192,"SXUH7",62.15
"4682",1673015353064633344,"R6NO3",54.9
"4683",1673015353067944448,"WOZ4H",42.6
"4684",1673015353067948032,"QGY3D",36.67
"4685",1673015353068023040,"JU3VN",89.91
"4686",1673015353068051968,"QGY3D",52.2
"4687",1673015353068152064,"P29R0",74.81
"4688",1673015353132514560,"8DDW3",50.6
"4689",1673015353132651008,"P29R0",75.01
"4690",1673015353132666368,"WOZ4H",42.59
"4691",1673015353133209088,"P29R0",29.92
"4692",1673015353188935168,"8DDW3",50.59
"4693",1673015353278175744,"WOZ4H",42.6
"4694",1673015353278185984,"8DDW3",50.6
"4695",1673015353299754240,"KIVN0",107.2
"4696",1673015353466963456,"QGY3D",36.53
"4697",1673015353467143168,"N06BZ",108.12
"4698",1673015353467193600,"JU3VN",27.36
"4699",1673015353467202816,"8DDW3",50.59
"4700",1673015353467304448,"P29R0",75
"4701",1673015353467593216,"WOZ4H",42.59
"4702",1673015353524825856,"N06BZ",108.14
"4703",1673015353562863360,"N06BZ",108.12
"4704",1673015353595713536,"WOZ4H",42.6
"4705",1.673015353623e+18,"TBHHD",132.36
"4706",1673015353653025280,"WOZ4H",42.59
"4707",1673015353684239616,"WOZ4H",42.6
"4708",1673015353689575680,"DG1L5",9.86
"4709",1673015353762820608,"WOZ4H",42.59
"4710",1673015353768466944,"QGY3D",52.38
"4711",1673015353827616768,"D30SM",102.32
"4712",1673015353827617536,"OA14Y",63.49
"4713",1673015353827620864,"NQGAH",75.68
"4714",1673015353827622912,"OOOTO",71.46
"4715",1673015353834969856,"OOOTO",71.49
"4716",1673015353834982144,"OA14Y",63.51
"4717",1673015353834982144,"D30SM",102.39
"4718",1673015353834991616,"NQGAH",75.73
"4719",1673015353835007488,"Z5HII",246.79
"4720",1673015353835042816,"Z5HII",49.39
"4721",1673015354012033280,"1H2XW",135.57
"4722",1673015354114737152,"D30SM",100.49
"4723",1673015354115165696,"D30SM",100.46
"4724",1673015354171201280,"1H2XW",135.53
"4725",1673015354171298816,"Z5HII",49.38
"4726",1673015354171315200,"Z5HII",246.75
"4727",1673015354171374592,"Z5HII",48.72
"4728",1673015354171414528,"OOOTO",71.46
"4729",1673015354171417088,"D30SM",102.34
"4730",1673015354171417856,"OA14Y",63.49
"4731",1673015354171422720,"Z5HII",243.58
"4732",1673015354171440384,"NQGAH",75.68
"4733",1673015354177794048,"XKOBH",99.97
"4734",1673015354178094336,"P29R0",30
"4735",1673015354178400000,"JU3VN",90.3
"4736",1673015354179042560,"OOOTO",71.49
"4737",1673015354179043840,"NQGAH",75.73
"4738",1673015354179048960,"OA14Y",63.51
"4739",1673015354179057920,"1H2XW",135.57
"4740",1673015354179094016,"D30SM",102.39
"4741",1673015354179784192,"3PM7N",61.29
"4742",1673015354181555200,"SXUH7",62.12
"4743",1673015354181803008,"MSBQE",45.73
"4744",1673015354181840384,"SXUH7",61.46
"4745",1673015354181851136,"R6NO3",54.24
"4746",1673015354191282688,"Z5HII",246.79
"4747",1673015354191290880,"Z5HII",49.39
"4748",1673015354214444032,"SXUH7",62.15
"4749",1673015354214846464,"GIJQX",66.26
"4750",1673015354230494464,"KIVN0",105.57
"4751",1673015354234866688,"SXUH7",61.54
"4752",1673015354235069440,"MSBQE",45.76
"4753",1673015354235561984,"R6NO3",54.32
"4754",1673015354253640960,"3PM7N",61.31
"4755",1673015354253664768,"XKOBH",99.98
"4756",1673015354253841408,"XKOBH",99.97
"4757",1673015354253919232,"8DDW3",50.6
"4758",1673015354254020608,"WOZ4H",42.6
"4759",1673015354254168320,"477JY",104.29
"4760",1673015354254190592,"477JY",106.68
"4761",1673015354254507008,"K8OY9",108.08
"4762",1673015354254542848,"K8OY9",110.55
"4763",1673015354254625536,"NM3VI",102.06
"4764",1673015354254635520,"NM3VI",104.41
"4765",1673015354254649600,"P29R0",74.8
"4766",1673015354254651392,"QGY3D",52.2
"4767",1673015354254727680,"N06BZ",108.14
"4768",1673015354254732544,"JU3VN",89.91
"4769",1673015354254815232,"P29R0",29.93
"4770",1673015354255520000,"JU3VN",117.24
"4771",1673015354255526912,"JU3VN",89.89
"4772",1673015354255569664,"N06BZ",108.12
"4773",1673015354262729216,"1H2XW",135.53
"4774",1673015354275145216,"SXUH7",62.12
"4775",1673015354275229184,"GIJQX",66.25
"4776",1673015354279806720,"Z5HII",49.38
"4777",1673015354279818240,"Z5HII",246.75
"4778",1673015354282649600,"N06BZ",108.44
"4779",1673015354284285952,"D30SM",102.39
"4780",1673015354284291584,"NQGAH",75.73
"4781",1673015354284295168,"3PM7N",61.59
"4782",1673015354284310528,"XKOBH",100.28
"4783",1673015354284532224,"JU3VN",117.85
"4784",1673015354284595200,"QGY3D",52.41
"4785",1673015354284639232,"P29R0",75.05
"4786",1673015354286175232,"JU3VN",90.35
"4787",1673015354288688384,"KIVN0",105.61
"4788",1673015354304167680,"XKOBH",99.98
"4789",1673015354304358912,"477JY",106.49
"4790",1673015354304363008,"K8OY9",110.31
"4791",1673015354304389120,"477JY",104.85
"4792",1673015354304396288,"K8OY9",108.64
"4793",1673015354304489216,"NM3VI",104.21
"4794",1673015354304508928,"NM3VI",102.58
"4795",1673015354309619456,"DG1L5",9.87
"4796",1673015354312769024,"P29R0",75.01
"4797",1673015354314307584,"N06BZ",108.14
"4798",1673015354314398720,"QGY3D",52.39
"4799",1673015354314706432,"JU3VN",89.91
"4800",1673015354314716416,"JU3VN",117.8
"4801",1673015354315471360,"J2ZVG",117.72
"4802",1673015354326637568,"JU3VN",90.32
"4803",1673015354493323264,"N06BZ",108.12
"4804",1673015354587329280,"KIVN0",105.69
"4805",1673015354587461376,"KIVN0",105.61
